image,report,label
fake_autoencoder1\1946_IM-0615-1001.dcm.png,fake_reports_autoencoder1\1946_IM-0615-1001.dcm.txt,1
fake_autoencoder1\1946_IM-0615-2001.dcm.png,fake_reports_autoencoder1\1946_IM-0615-2001.dcm.txt,1
fake_autoencoder1\1947_IM-0616-1001.dcm.png,fake_reports_autoencoder1\1947_IM-0616-1001.dcm.txt,1
fake_autoencoder1\1947_IM-0616-2001.dcm.png,fake_reports_autoencoder1\1947_IM-0616-2001.dcm.txt,1
fake_autoencoder1\1948_IM-0616-1001.dcm.png,fake_reports_autoencoder1\1948_IM-0616-1001.dcm.txt,1
fake_autoencoder1\1948_IM-0616-3001.dcm.png,fake_reports_autoencoder1\1948_IM-0616-3001.dcm.txt,1
fake_autoencoder1\1949_IM-0617-0001.dcm.png,fake_reports_autoencoder1\1949_IM-0617-0001.dcm.txt,1
fake_autoencoder1\1949_IM-0617-1001.dcm.png,fake_reports_autoencoder1\1949_IM-0617-1001.dcm.txt,1
fake_autoencoder1\1949_IM-0617-2001.dcm.png,fake_reports_autoencoder1\1949_IM-0617-2001.dcm.txt,1
fake_autoencoder1\194_IM-0609-1001.dcm.png,fake_reports_autoencoder1\194_IM-0609-1001.dcm.txt,1
fake_autoencoder1\194_IM-0609-2001.dcm.png,fake_reports_autoencoder1\194_IM-0609-2001.dcm.txt,1
fake_autoencoder1\1950_IM-0618-1001.dcm.png,fake_reports_autoencoder1\1950_IM-0618-1001.dcm.txt,1
fake_autoencoder1\1950_IM-0618-1002.dcm.png,fake_reports_autoencoder1\1950_IM-0618-1002.dcm.txt,1
fake_autoencoder1\1951_IM-0619-1001.dcm.png,fake_reports_autoencoder1\1951_IM-0619-1001.dcm.txt,1
fake_autoencoder1\1951_IM-0619-2001.dcm.png,fake_reports_autoencoder1\1951_IM-0619-2001.dcm.txt,1
fake_autoencoder1\1952_IM-0620-3001.dcm.png,fake_reports_autoencoder1\1952_IM-0620-3001.dcm.txt,1
fake_autoencoder1\1953_IM-0621-1001.dcm.png,fake_reports_autoencoder1\1953_IM-0621-1001.dcm.txt,1
fake_autoencoder1\1953_IM-0621-2001.dcm.png,fake_reports_autoencoder1\1953_IM-0621-2001.dcm.txt,1
fake_autoencoder1\1954_IM-0622-1001.dcm.png,fake_reports_autoencoder1\1954_IM-0622-1001.dcm.txt,1
fake_autoencoder1\1954_IM-0622-2001.dcm.png,fake_reports_autoencoder1\1954_IM-0622-2001.dcm.txt,1
fake_autoencoder1\1956_IM-0623-1001.dcm.png,fake_reports_autoencoder1\1956_IM-0623-1001.dcm.txt,1
fake_autoencoder1\1956_IM-0623-2001.dcm.png,fake_reports_autoencoder1\1956_IM-0623-2001.dcm.txt,1
fake_autoencoder1\1957_IM-0624-0001.dcm.png,fake_reports_autoencoder1\1957_IM-0624-0001.dcm.txt,1
fake_autoencoder1\1957_IM-0624-4004.dcm.png,fake_reports_autoencoder1\1957_IM-0624-4004.dcm.txt,1
fake_autoencoder1\1958_IM-0625-1001.dcm.png,fake_reports_autoencoder1\1958_IM-0625-1001.dcm.txt,1
fake_autoencoder1\1958_IM-0625-3003.dcm.png,fake_reports_autoencoder1\1958_IM-0625-3003.dcm.txt,1
fake_autoencoder1\1959_IM-0625-1001.dcm.png,fake_reports_autoencoder1\1959_IM-0625-1001.dcm.txt,1
fake_autoencoder1\1959_IM-0625-2001.dcm.png,fake_reports_autoencoder1\1959_IM-0625-2001.dcm.txt,1
fake_autoencoder1\195_IM-0618-1001.dcm.png,fake_reports_autoencoder1\195_IM-0618-1001.dcm.txt,1
fake_autoencoder1\195_IM-0618-1002.dcm.png,fake_reports_autoencoder1\195_IM-0618-1002.dcm.txt,1
fake_autoencoder1\1960_IM-0627-1002001.dcm.png,fake_reports_autoencoder1\1960_IM-0627-1002001.dcm.txt,1
fake_autoencoder1\1960_IM-0627-1003002.dcm.png,fake_reports_autoencoder1\1960_IM-0627-1003002.dcm.txt,1
fake_autoencoder1\1961_IM-0628-2001.dcm.png,fake_reports_autoencoder1\1961_IM-0628-2001.dcm.txt,1
fake_autoencoder1\1961_IM-0628-3001.dcm.png,fake_reports_autoencoder1\1961_IM-0628-3001.dcm.txt,1
fake_autoencoder1\1962_IM-0628-2002.dcm.png,fake_reports_autoencoder1\1962_IM-0628-2002.dcm.txt,1
fake_autoencoder1\1962_IM-0628-3003.dcm.png,fake_reports_autoencoder1\1962_IM-0628-3003.dcm.txt,1
fake_autoencoder1\1963_IM-0629-1001.dcm.png,fake_reports_autoencoder1\1963_IM-0629-1001.dcm.txt,1
fake_autoencoder1\1963_IM-0629-2001.dcm.png,fake_reports_autoencoder1\1963_IM-0629-2001.dcm.txt,1
fake_autoencoder1\1964_IM-0629-1001.dcm.png,fake_reports_autoencoder1\1964_IM-0629-1001.dcm.txt,1
fake_autoencoder1\1964_IM-0629-2001.dcm.png,fake_reports_autoencoder1\1964_IM-0629-2001.dcm.txt,1
fake_autoencoder1\1965_IM-0629-1001.dcm.png,fake_reports_autoencoder1\1965_IM-0629-1001.dcm.txt,1
fake_autoencoder1\1965_IM-0629-2001.dcm.png,fake_reports_autoencoder1\1965_IM-0629-2001.dcm.txt,1
fake_autoencoder1\1966_IM-0629-1001.dcm.png,fake_reports_autoencoder1\1966_IM-0629-1001.dcm.txt,1
fake_autoencoder1\1966_IM-0629-1002.dcm.png,fake_reports_autoencoder1\1966_IM-0629-1002.dcm.txt,1
fake_autoencoder1\1967_IM-0629-1001.dcm.png,fake_reports_autoencoder1\1967_IM-0629-1001.dcm.txt,1
fake_autoencoder1\1967_IM-0629-3001.dcm.png,fake_reports_autoencoder1\1967_IM-0629-3001.dcm.txt,1
fake_autoencoder1\1968_IM-0630-2001.dcm.png,fake_reports_autoencoder1\1968_IM-0630-2001.dcm.txt,1
fake_autoencoder1\1968_IM-0630-4004.dcm.png,fake_reports_autoencoder1\1968_IM-0630-4004.dcm.txt,1
fake_autoencoder1\1969_IM-0630-1001.dcm.png,fake_reports_autoencoder1\1969_IM-0630-1001.dcm.txt,1
fake_autoencoder1\196_IM-0626-1001.dcm.png,fake_reports_autoencoder1\196_IM-0626-1001.dcm.txt,1
fake_autoencoder1\1970_IM-0632-1001.dcm.png,fake_reports_autoencoder1\1970_IM-0632-1001.dcm.txt,1
fake_autoencoder1\1970_IM-0632-2001.dcm.png,fake_reports_autoencoder1\1970_IM-0632-2001.dcm.txt,1
fake_autoencoder1\1971_IM-0633-1001.dcm.png,fake_reports_autoencoder1\1971_IM-0633-1001.dcm.txt,1
fake_autoencoder1\1971_IM-0633-2001.dcm.png,fake_reports_autoencoder1\1971_IM-0633-2001.dcm.txt,1
fake_autoencoder1\1972_IM-0633-1001.dcm.png,fake_reports_autoencoder1\1972_IM-0633-1001.dcm.txt,1
fake_autoencoder1\1972_IM-0633-1002.dcm.png,fake_reports_autoencoder1\1972_IM-0633-1002.dcm.txt,1
fake_autoencoder1\1973_IM-0633-1001.dcm.png,fake_reports_autoencoder1\1973_IM-0633-1001.dcm.txt,1
fake_autoencoder1\1973_IM-0633-1002.dcm.png,fake_reports_autoencoder1\1973_IM-0633-1002.dcm.txt,1
fake_autoencoder1\1974_IM-0633-1001.dcm.png,fake_reports_autoencoder1\1974_IM-0633-1001.dcm.txt,1
fake_autoencoder1\1974_IM-0633-2001.dcm.png,fake_reports_autoencoder1\1974_IM-0633-2001.dcm.txt,1
fake_autoencoder1\1975_IM-0634-1001.dcm.png,fake_reports_autoencoder1\1975_IM-0634-1001.dcm.txt,1
fake_autoencoder1\1975_IM-0634-2001.dcm.png,fake_reports_autoencoder1\1975_IM-0634-2001.dcm.txt,1
fake_autoencoder1\1975_IM-0634-3001.dcm.png,fake_reports_autoencoder1\1975_IM-0634-3001.dcm.txt,1
fake_autoencoder1\1976_IM-0635-1001-0001.dcm.png,fake_reports_autoencoder1\1976_IM-0635-1001-0001.dcm.txt,1
fake_autoencoder1\1976_IM-0635-1001-0002.dcm.png,fake_reports_autoencoder1\1976_IM-0635-1001-0002.dcm.txt,1
fake_autoencoder1\1976_IM-0635-1001-0003.dcm.png,fake_reports_autoencoder1\1976_IM-0635-1001-0003.dcm.txt,1
fake_autoencoder1\1977_IM-0636-1001.dcm.png,fake_reports_autoencoder1\1977_IM-0636-1001.dcm.txt,1
fake_autoencoder1\1977_IM-0636-2001.dcm.png,fake_reports_autoencoder1\1977_IM-0636-2001.dcm.txt,1
fake_autoencoder1\1978_IM-0636-1001.dcm.png,fake_reports_autoencoder1\1978_IM-0636-1001.dcm.txt,1
fake_autoencoder1\1978_IM-0636-2001.dcm.png,fake_reports_autoencoder1\1978_IM-0636-2001.dcm.txt,1
fake_autoencoder1\1979_IM-0637-1001.dcm.png,fake_reports_autoencoder1\1979_IM-0637-1001.dcm.txt,1
fake_autoencoder1\1979_IM-0637-2001.dcm.png,fake_reports_autoencoder1\1979_IM-0637-2001.dcm.txt,1
fake_autoencoder1\197_IM-0631-1001.dcm.png,fake_reports_autoencoder1\197_IM-0631-1001.dcm.txt,1
fake_autoencoder1\197_IM-0631-1002.dcm.png,fake_reports_autoencoder1\197_IM-0631-1002.dcm.txt,1
fake_autoencoder1\1980_IM-0637-1001.dcm.png,fake_reports_autoencoder1\1980_IM-0637-1001.dcm.txt,1
fake_autoencoder1\1980_IM-0637-2001.dcm.png,fake_reports_autoencoder1\1980_IM-0637-2001.dcm.txt,1
fake_autoencoder1\1981_IM-0638-2001.dcm.png,fake_reports_autoencoder1\1981_IM-0638-2001.dcm.txt,1
fake_autoencoder1\1981_IM-0638-3001.dcm.png,fake_reports_autoencoder1\1981_IM-0638-3001.dcm.txt,1
fake_autoencoder1\1982_IM-0639-1001.dcm.png,fake_reports_autoencoder1\1982_IM-0639-1001.dcm.txt,1
fake_autoencoder1\1982_IM-0639-2001.dcm.png,fake_reports_autoencoder1\1982_IM-0639-2001.dcm.txt,1
fake_autoencoder1\1983_IM-0640-2002.dcm.png,fake_reports_autoencoder1\1983_IM-0640-2002.dcm.txt,1
fake_autoencoder1\1983_IM-0640-3003.dcm.png,fake_reports_autoencoder1\1983_IM-0640-3003.dcm.txt,1
fake_autoencoder1\1984_IM-0641-4001-0001.dcm.png,fake_reports_autoencoder1\1984_IM-0641-4001-0001.dcm.txt,1
fake_autoencoder1\1984_IM-0641-4001-0002.dcm.png,fake_reports_autoencoder1\1984_IM-0641-4001-0002.dcm.txt,1
fake_autoencoder1\1985_IM-0642-1001.dcm.png,fake_reports_autoencoder1\1985_IM-0642-1001.dcm.txt,1
fake_autoencoder1\1985_IM-0642-2001.dcm.png,fake_reports_autoencoder1\1985_IM-0642-2001.dcm.txt,1
fake_autoencoder1\1986_IM-0643-1001.dcm.png,fake_reports_autoencoder1\1986_IM-0643-1001.dcm.txt,1
fake_autoencoder1\1987_IM-0644-1001.dcm.png,fake_reports_autoencoder1\1987_IM-0644-1001.dcm.txt,1
fake_autoencoder1\1987_IM-0644-2001.dcm.png,fake_reports_autoencoder1\1987_IM-0644-2001.dcm.txt,1
fake_autoencoder1\1988_IM-0645-1001.dcm.png,fake_reports_autoencoder1\1988_IM-0645-1001.dcm.txt,1
fake_autoencoder1\1988_IM-0645-3003.dcm.png,fake_reports_autoencoder1\1988_IM-0645-3003.dcm.txt,1
fake_autoencoder1\198_IM-0637-1002.dcm.png,fake_reports_autoencoder1\198_IM-0637-1002.dcm.txt,1
fake_autoencoder1\1990_IM-0648-1001.dcm.png,fake_reports_autoencoder1\1990_IM-0648-1001.dcm.txt,1
fake_autoencoder1\1990_IM-0648-2001.dcm.png,fake_reports_autoencoder1\1990_IM-0648-2001.dcm.txt,1
fake_autoencoder1\1991_IM-0648-1001.dcm.png,fake_reports_autoencoder1\1991_IM-0648-1001.dcm.txt,1
fake_autoencoder1\1991_IM-0648-2001.dcm.png,fake_reports_autoencoder1\1991_IM-0648-2001.dcm.txt,1
fake_autoencoder1\1992_IM-0649-1001.dcm.png,fake_reports_autoencoder1\1992_IM-0649-1001.dcm.txt,1
fake_autoencoder1\1992_IM-0649-4004.dcm.png,fake_reports_autoencoder1\1992_IM-0649-4004.dcm.txt,1
fake_autoencoder1\1993_IM-0650-1001.dcm.png,fake_reports_autoencoder1\1993_IM-0650-1001.dcm.txt,1
fake_autoencoder1\1993_IM-0650-2001.dcm.png,fake_reports_autoencoder1\1993_IM-0650-2001.dcm.txt,1
fake_autoencoder1\1994_IM-0651-1001.dcm.png,fake_reports_autoencoder1\1994_IM-0651-1001.dcm.txt,1
fake_autoencoder1\1994_IM-0651-2001.dcm.png,fake_reports_autoencoder1\1994_IM-0651-2001.dcm.txt,1
fake_autoencoder1\1995_IM-0651-1001.dcm.png,fake_reports_autoencoder1\1995_IM-0651-1001.dcm.txt,1
fake_autoencoder1\1995_IM-0651-2001.dcm.png,fake_reports_autoencoder1\1995_IM-0651-2001.dcm.txt,1
fake_autoencoder1\1997_IM-0651-1001.dcm.png,fake_reports_autoencoder1\1997_IM-0651-1001.dcm.txt,1
fake_autoencoder1\1997_IM-0651-2001.dcm.png,fake_reports_autoencoder1\1997_IM-0651-2001.dcm.txt,1
fake_autoencoder1\1999_IM-0651-1001.dcm.png,fake_reports_autoencoder1\1999_IM-0651-1001.dcm.txt,1
fake_autoencoder1\1999_IM-0651-2001.dcm.png,fake_reports_autoencoder1\1999_IM-0651-2001.dcm.txt,1
fake_autoencoder1\19_IM-0583-1001.dcm.png,fake_reports_autoencoder1\19_IM-0583-1001.dcm.txt,1
fake_autoencoder1\19_IM-0583-3003.dcm.png,fake_reports_autoencoder1\19_IM-0583-3003.dcm.txt,1
fake_autoencoder1\1_IM-0001-3001.dcm.png,fake_reports_autoencoder1\1_IM-0001-3001.dcm.txt,1
fake_autoencoder1\1_IM-0001-4001.dcm.png,fake_reports_autoencoder1\1_IM-0001-4001.dcm.txt,1
fake_autoencoder1\2000_IM-0654-1001.dcm.png,fake_reports_autoencoder1\2000_IM-0654-1001.dcm.txt,1
fake_autoencoder1\2000_IM-0654-2001.dcm.png,fake_reports_autoencoder1\2000_IM-0654-2001.dcm.txt,1
fake_autoencoder1\2001_IM-0654-2001.dcm.png,fake_reports_autoencoder1\2001_IM-0654-2001.dcm.txt,1
fake_autoencoder1\2001_IM-0654-8001.dcm.png,fake_reports_autoencoder1\2001_IM-0654-8001.dcm.txt,1
fake_autoencoder1\2002_IM-0654-1001.dcm.png,fake_reports_autoencoder1\2002_IM-0654-1001.dcm.txt,1
fake_autoencoder1\2002_IM-0654-2001.dcm.png,fake_reports_autoencoder1\2002_IM-0654-2001.dcm.txt,1
fake_autoencoder1\2003_IM-0654-1001.dcm.png,fake_reports_autoencoder1\2003_IM-0654-1001.dcm.txt,1
fake_autoencoder1\2003_IM-0654-2001.dcm.png,fake_reports_autoencoder1\2003_IM-0654-2001.dcm.txt,1
fake_autoencoder1\2005_IM-0656-1001.dcm.png,fake_reports_autoencoder1\2005_IM-0656-1001.dcm.txt,1
fake_autoencoder1\2005_IM-0656-1002.dcm.png,fake_reports_autoencoder1\2005_IM-0656-1002.dcm.txt,1
fake_autoencoder1\2006_IM-0656-1001.dcm.png,fake_reports_autoencoder1\2006_IM-0656-1001.dcm.txt,1
fake_autoencoder1\2006_IM-0656-2001.dcm.png,fake_reports_autoencoder1\2006_IM-0656-2001.dcm.txt,1
fake_autoencoder1\2007_IM-0657-0001-0001.dcm.png,fake_reports_autoencoder1\2007_IM-0657-0001-0001.dcm.txt,1
fake_autoencoder1\2007_IM-0657-0001-0002.dcm.png,fake_reports_autoencoder1\2007_IM-0657-0001-0002.dcm.txt,1
fake_autoencoder1\2008_IM-0658-1001.dcm.png,fake_reports_autoencoder1\2008_IM-0658-1001.dcm.txt,1
fake_autoencoder1\2008_IM-0658-2001.dcm.png,fake_reports_autoencoder1\2008_IM-0658-2001.dcm.txt,1
fake_autoencoder1\200_IM-0653-1001.dcm.png,fake_reports_autoencoder1\200_IM-0653-1001.dcm.txt,1
fake_autoencoder1\200_IM-0653-2002.dcm.png,fake_reports_autoencoder1\200_IM-0653-2002.dcm.txt,1
fake_autoencoder1\2010_IM-0661-1001.dcm.png,fake_reports_autoencoder1\2010_IM-0661-1001.dcm.txt,1
fake_autoencoder1\2010_IM-0661-1002.dcm.png,fake_reports_autoencoder1\2010_IM-0661-1002.dcm.txt,1
fake_autoencoder1\2011_IM-0661-1001.dcm.png,fake_reports_autoencoder1\2011_IM-0661-1001.dcm.txt,1
fake_autoencoder1\2011_IM-0661-2001.dcm.png,fake_reports_autoencoder1\2011_IM-0661-2001.dcm.txt,1
fake_autoencoder1\2012_IM-0662-3001.dcm.png,fake_reports_autoencoder1\2012_IM-0662-3001.dcm.txt,1
fake_autoencoder1\2012_IM-0662-4001.dcm.png,fake_reports_autoencoder1\2012_IM-0662-4001.dcm.txt,1
fake_autoencoder1\2013_IM-0663-1001.dcm.png,fake_reports_autoencoder1\2013_IM-0663-1001.dcm.txt,1
fake_autoencoder1\2013_IM-0663-1002.dcm.png,fake_reports_autoencoder1\2013_IM-0663-1002.dcm.txt,1
fake_autoencoder1\2014_IM-0664-1001.dcm.png,fake_reports_autoencoder1\2014_IM-0664-1001.dcm.txt,1
fake_autoencoder1\2014_IM-0664-2001.dcm.png,fake_reports_autoencoder1\2014_IM-0664-2001.dcm.txt,1
fake_autoencoder1\2015_IM-0664-1001.dcm.png,fake_reports_autoencoder1\2015_IM-0664-1001.dcm.txt,1
fake_autoencoder1\2015_IM-0664-2001.dcm.png,fake_reports_autoencoder1\2015_IM-0664-2001.dcm.txt,1
fake_autoencoder1\2016_IM-0665-1001.dcm.png,fake_reports_autoencoder1\2016_IM-0665-1001.dcm.txt,1
fake_autoencoder1\2016_IM-0665-2001.dcm.png,fake_reports_autoencoder1\2016_IM-0665-2001.dcm.txt,1
fake_autoencoder1\2017_IM-0665-1001.dcm.png,fake_reports_autoencoder1\2017_IM-0665-1001.dcm.txt,1
fake_autoencoder1\2017_IM-0665-2001.dcm.png,fake_reports_autoencoder1\2017_IM-0665-2001.dcm.txt,1
fake_autoencoder1\2018_IM-0665-1001.dcm.png,fake_reports_autoencoder1\2018_IM-0665-1001.dcm.txt,1
fake_autoencoder1\2018_IM-0665-2001.dcm.png,fake_reports_autoencoder1\2018_IM-0665-2001.dcm.txt,1
fake_autoencoder1\2019_IM-0666-1001.dcm.png,fake_reports_autoencoder1\2019_IM-0666-1001.dcm.txt,1
fake_autoencoder1\2019_IM-0666-2001.dcm.png,fake_reports_autoencoder1\2019_IM-0666-2001.dcm.txt,1
fake_autoencoder1\201_IM-0660-1001.dcm.png,fake_reports_autoencoder1\201_IM-0660-1001.dcm.txt,1
fake_autoencoder1\201_IM-0660-3001.dcm.png,fake_reports_autoencoder1\201_IM-0660-3001.dcm.txt,1
fake_autoencoder1\2020_IM-0668-1001.dcm.png,fake_reports_autoencoder1\2020_IM-0668-1001.dcm.txt,1
fake_autoencoder1\2020_IM-0668-2001.dcm.png,fake_reports_autoencoder1\2020_IM-0668-2001.dcm.txt,1
fake_autoencoder1\2021_IM-0668-1001.dcm.png,fake_reports_autoencoder1\2021_IM-0668-1001.dcm.txt,1
fake_autoencoder1\2021_IM-0668-2001.dcm.png,fake_reports_autoencoder1\2021_IM-0668-2001.dcm.txt,1
fake_autoencoder1\2022_IM-0669-1001.dcm.png,fake_reports_autoencoder1\2022_IM-0669-1001.dcm.txt,1
fake_autoencoder1\2022_IM-0669-2001.dcm.png,fake_reports_autoencoder1\2022_IM-0669-2001.dcm.txt,1
fake_autoencoder1\2023_IM-0669-1001.dcm.png,fake_reports_autoencoder1\2023_IM-0669-1001.dcm.txt,1
fake_autoencoder1\2023_IM-0669-2001.dcm.png,fake_reports_autoencoder1\2023_IM-0669-2001.dcm.txt,1
fake_autoencoder1\2024_IM-0670-1001.dcm.png,fake_reports_autoencoder1\2024_IM-0670-1001.dcm.txt,1
fake_autoencoder1\2024_IM-0670-2001.dcm.png,fake_reports_autoencoder1\2024_IM-0670-2001.dcm.txt,1
fake_autoencoder1\2025_IM-0671-1002.dcm.png,fake_reports_autoencoder1\2025_IM-0671-1002.dcm.txt,1
fake_autoencoder1\2026_IM-0671-1001.dcm.png,fake_reports_autoencoder1\2026_IM-0671-1001.dcm.txt,1
fake_autoencoder1\2026_IM-0671-2001.dcm.png,fake_reports_autoencoder1\2026_IM-0671-2001.dcm.txt,1
fake_autoencoder1\2027_IM-0672-0001-0001.dcm.png,fake_reports_autoencoder1\2027_IM-0672-0001-0001.dcm.txt,1
fake_autoencoder1\2027_IM-0672-0001-0002.dcm.png,fake_reports_autoencoder1\2027_IM-0672-0001-0002.dcm.txt,1
fake_autoencoder1\2028_IM-0673-1001.dcm.png,fake_reports_autoencoder1\2028_IM-0673-1001.dcm.txt,1
fake_autoencoder1\2028_IM-0673-1002.dcm.png,fake_reports_autoencoder1\2028_IM-0673-1002.dcm.txt,1
fake_autoencoder1\2029_IM-0674-1001.dcm.png,fake_reports_autoencoder1\2029_IM-0674-1001.dcm.txt,1
fake_autoencoder1\2029_IM-0674-2001.dcm.png,fake_reports_autoencoder1\2029_IM-0674-2001.dcm.txt,1
fake_autoencoder1\202_IM-0667-1001.dcm.png,fake_reports_autoencoder1\202_IM-0667-1001.dcm.txt,1
fake_autoencoder1\202_IM-0667-4004.dcm.png,fake_reports_autoencoder1\202_IM-0667-4004.dcm.txt,1
fake_autoencoder1\2030_IM-0675-1001.dcm.png,fake_reports_autoencoder1\2030_IM-0675-1001.dcm.txt,1
fake_autoencoder1\2030_IM-0675-2001.dcm.png,fake_reports_autoencoder1\2030_IM-0675-2001.dcm.txt,1
fake_autoencoder1\2031_IM-0676-2002.dcm.png,fake_reports_autoencoder1\2031_IM-0676-2002.dcm.txt,1
fake_autoencoder1\2031_IM-0676-3003.dcm.png,fake_reports_autoencoder1\2031_IM-0676-3003.dcm.txt,1
fake_autoencoder1\2032_IM-0677-1001.dcm.png,fake_reports_autoencoder1\2032_IM-0677-1001.dcm.txt,1
fake_autoencoder1\2032_IM-0677-2002.dcm.png,fake_reports_autoencoder1\2032_IM-0677-2002.dcm.txt,1
fake_autoencoder1\2033_IM-0678-1001.dcm.png,fake_reports_autoencoder1\2033_IM-0678-1001.dcm.txt,1
fake_autoencoder1\2033_IM-0678-2001.dcm.png,fake_reports_autoencoder1\2033_IM-0678-2001.dcm.txt,1
fake_autoencoder1\2034_IM-0679-1001.dcm.png,fake_reports_autoencoder1\2034_IM-0679-1001.dcm.txt,1
fake_autoencoder1\2034_IM-0679-2001.dcm.png,fake_reports_autoencoder1\2034_IM-0679-2001.dcm.txt,1
fake_autoencoder1\2035_IM-0680-1001.dcm.png,fake_reports_autoencoder1\2035_IM-0680-1001.dcm.txt,1
fake_autoencoder1\2036_IM-0680-1001.dcm.png,fake_reports_autoencoder1\2036_IM-0680-1001.dcm.txt,1
fake_autoencoder1\2036_IM-0680-4001.dcm.png,fake_reports_autoencoder1\2036_IM-0680-4001.dcm.txt,1
fake_autoencoder1\2038_IM-0682-1001.dcm.png,fake_reports_autoencoder1\2038_IM-0682-1001.dcm.txt,1
fake_autoencoder1\2038_IM-0682-2001.dcm.png,fake_reports_autoencoder1\2038_IM-0682-2001.dcm.txt,1
fake_autoencoder1\2039_IM-0683-1001.dcm.png,fake_reports_autoencoder1\2039_IM-0683-1001.dcm.txt,1
fake_autoencoder1\2039_IM-0683-2001.dcm.png,fake_reports_autoencoder1\2039_IM-0683-2001.dcm.txt,1
fake_autoencoder1\203_IM-0675-1001.dcm.png,fake_reports_autoencoder1\203_IM-0675-1001.dcm.txt,1
fake_autoencoder1\2040_IM-0684-1001.dcm.png,fake_reports_autoencoder1\2040_IM-0684-1001.dcm.txt,1
fake_autoencoder1\2040_IM-0684-1002.dcm.png,fake_reports_autoencoder1\2040_IM-0684-1002.dcm.txt,1
fake_autoencoder1\2041_IM-0685-1001.dcm.png,fake_reports_autoencoder1\2041_IM-0685-1001.dcm.txt,1
fake_autoencoder1\2041_IM-0685-2001.dcm.png,fake_reports_autoencoder1\2041_IM-0685-2001.dcm.txt,1
fake_autoencoder1\2041_IM-0685-3001.dcm.png,fake_reports_autoencoder1\2041_IM-0685-3001.dcm.txt,1
fake_autoencoder1\2042_IM-0686-1001.dcm.png,fake_reports_autoencoder1\2042_IM-0686-1001.dcm.txt,1
fake_autoencoder1\2042_IM-0686-1002.dcm.png,fake_reports_autoencoder1\2042_IM-0686-1002.dcm.txt,1
fake_autoencoder1\2043_IM-0686-1001.dcm.png,fake_reports_autoencoder1\2043_IM-0686-1001.dcm.txt,1
fake_autoencoder1\2043_IM-0686-2001.dcm.png,fake_reports_autoencoder1\2043_IM-0686-2001.dcm.txt,1
fake_autoencoder1\2044_IM-0687-1001.dcm.png,fake_reports_autoencoder1\2044_IM-0687-1001.dcm.txt,1
fake_autoencoder1\2044_IM-0687-2001.dcm.png,fake_reports_autoencoder1\2044_IM-0687-2001.dcm.txt,1
fake_autoencoder1\2045_IM-0687-1001.dcm.png,fake_reports_autoencoder1\2045_IM-0687-1001.dcm.txt,1
fake_autoencoder1\2045_IM-0687-2001.dcm.png,fake_reports_autoencoder1\2045_IM-0687-2001.dcm.txt,1
fake_autoencoder1\2046_IM-0688-1001.dcm.png,fake_reports_autoencoder1\2046_IM-0688-1001.dcm.txt,1
fake_autoencoder1\2046_IM-0688-2002.dcm.png,fake_reports_autoencoder1\2046_IM-0688-2002.dcm.txt,1
fake_autoencoder1\2047_IM-0688-1001.dcm.png,fake_reports_autoencoder1\2047_IM-0688-1001.dcm.txt,1
fake_autoencoder1\2047_IM-0688-1002.dcm.png,fake_reports_autoencoder1\2047_IM-0688-1002.dcm.txt,1
fake_autoencoder1\2048_IM-0688-1001.dcm.png,fake_reports_autoencoder1\2048_IM-0688-1001.dcm.txt,1
fake_autoencoder1\2048_IM-0688-3001.dcm.png,fake_reports_autoencoder1\2048_IM-0688-3001.dcm.txt,1
fake_autoencoder1\2049_IM-0688-1001.dcm.png,fake_reports_autoencoder1\2049_IM-0688-1001.dcm.txt,1
fake_autoencoder1\2049_IM-0688-2001.dcm.png,fake_reports_autoencoder1\2049_IM-0688-2001.dcm.txt,1
fake_autoencoder1\204_IM-0683-1001.dcm.png,fake_reports_autoencoder1\204_IM-0683-1001.dcm.txt,1
fake_autoencoder1\2050_IM-0690-1001.dcm.png,fake_reports_autoencoder1\2050_IM-0690-1001.dcm.txt,1
fake_autoencoder1\2050_IM-0690-2001.dcm.png,fake_reports_autoencoder1\2050_IM-0690-2001.dcm.txt,1
fake_autoencoder1\2052_IM-0690-1001.dcm.png,fake_reports_autoencoder1\2052_IM-0690-1001.dcm.txt,1
fake_autoencoder1\2052_IM-0690-2001.dcm.png,fake_reports_autoencoder1\2052_IM-0690-2001.dcm.txt,1
fake_autoencoder1\2053_IM-0691-1001.dcm.png,fake_reports_autoencoder1\2053_IM-0691-1001.dcm.txt,1
fake_autoencoder1\2053_IM-0691-2001.dcm.png,fake_reports_autoencoder1\2053_IM-0691-2001.dcm.txt,1
fake_autoencoder1\2054_IM-0692-0001-0001.dcm.png,fake_reports_autoencoder1\2054_IM-0692-0001-0001.dcm.txt,1
fake_autoencoder1\2054_IM-0692-0001-0002.dcm.png,fake_reports_autoencoder1\2054_IM-0692-0001-0002.dcm.txt,1
fake_autoencoder1\2054_IM-0692-0001-0003.dcm.png,fake_reports_autoencoder1\2054_IM-0692-0001-0003.dcm.txt,1
fake_autoencoder1\2055_IM-0693-1001.dcm.png,fake_reports_autoencoder1\2055_IM-0693-1001.dcm.txt,1
fake_autoencoder1\2055_IM-0693-2001.dcm.png,fake_reports_autoencoder1\2055_IM-0693-2001.dcm.txt,1
fake_autoencoder1\2056_IM-0694-1001-0001.dcm.png,fake_reports_autoencoder1\2056_IM-0694-1001-0001.dcm.txt,1
