image,label
D:\Desktop\gan_fake_dataset\gan_fake_4361.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2610_IM-1101-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3226_IM-1525-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3347.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4795.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4825.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\529_IM-2137-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5504.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1243_IM-0165-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2216_IM-0821-85075002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1380.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3094_IM-1447-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3840_IM-1941-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3562_IM-1747-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2769_IM-1212-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1230.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4958.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1944_IM-0613-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6175.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1580_IM-0378-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1975_IM-0634-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2726.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\550_IM-2154-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5422.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2244_IM-0841-2002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\194_IM-0609-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_741.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\102_IM-0016-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2008_IM-0658-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1419.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3171.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3190_IM-1505-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1685_IM-0449-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2198.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4455.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6858.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1272.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\113_IM-0086-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3302.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2730.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2127.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2549_IM-1057-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1677.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1684_IM-0449-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2479.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4418.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2617_IM-1106-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\276_IM-1207-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6949.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4664.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2719_IM-1182-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1303.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5487.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2739.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2718.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3420_IM-1656-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6029.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1719_IM-0474-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4520.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4826.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2172_IM-0786-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3629_IM-1797-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4205.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2639_IM-1124-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3399_IM-1643-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6617.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5743.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1166_IM-0111-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3277_IM-1558-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\490_IM-2110-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2936_IM-1338-1002001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6378.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3156_IM-1486-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1402_IM-0257-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1175.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2336_IM-0903-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\709_IM-2272-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3199.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2072_IM-0706-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5094.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5527.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1815_IM-0527-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4665.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1846.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1007_IM-0008-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1486.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1425_IM-0272-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1526_IM-0341-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\331_IM-1584-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\860_IM-2381-4001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1035.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\362_IM-1791-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1459_IM-0297-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3009_IM-1389-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1785.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3143_IM-1477-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3577_IM-1758-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3644_IM-1807-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4932.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\515_IM-2129-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3440_IM-1665-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\167_IM-0441-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1753_IM-0494-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5154.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1755.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4195.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6777.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5565.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\980_IM-2468-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2698_IM-1167-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2509_IM-1031-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\869_IM-2389-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6907.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3393_IM-1637-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_80.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\593_IM-2186-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1428_IM-0274-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6930.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1544_IM-0354-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4639.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1731.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3302_IM-1579-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1320.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2338_IM-0905-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1848.png,1
D:\Desktop\gan_fake_dataset\gan_fake_324.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5735.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2781.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5302.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5719.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2778_IM-1218-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3456_IM-1678-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4814.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\828_IM-2357-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3825.png,1
D:\Desktop\gan_fake_dataset\gan_fake_321.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1587_IM-0381-1002001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2752_IM-1202-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2818.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1578.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1510.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3196.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3423.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3872_IM-1964-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4203.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1434_IM-0279-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3290_IM-1572-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2926.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2597_IM-1087-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3443.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5384.png,1
D:\Desktop\gan_fake_dataset\gan_fake_890.png,1
D:\Desktop\gan_fake_dataset\gan_fake_205.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\210_IM-0730-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3576.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3634.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1250.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5460.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4655.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3686_IM-1837-0001-0002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3923_IM-1997-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_240.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3338_IM-1599-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3911.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\88_IM-2394-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3328.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4192.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3522_IM-1720-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\41_IM-2055-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2540.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2676.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1669.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3669_IM-1826-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6641.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4710.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1634.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4120.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2081_IM-0713-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6347.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6182.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4881.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3304_IM-1581-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\210_IM-0730-4001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3280_IM-1561-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1091_IM-0062-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1477_IM-0309-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5790.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2225_IM-0829-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3474_IM-1688-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5192.png,1
D:\Desktop\gan_fake_dataset\gan_fake_442.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4388.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6718.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3738.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1689_IM-0451-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\692_IM-2258-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_756.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6333.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6069.png,1
D:\Desktop\gan_fake_dataset\gan_fake_579.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6940.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\50_IM-2118-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3094.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5794.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2176_IM-0789-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1230_IM-0154-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2907.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1608_IM-0394-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5680.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3867_IM-1960-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\966_IM-2456-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4488.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1421.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3917_IM-1992-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1911_IM-0593-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_576.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4789.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6053.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\536_IM-2143-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_739.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2978.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4973.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6695.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1393_IM-0251-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3965_IM-2028-1001-0002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2312_IM-0887-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2327.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6481.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2332_IM-0900-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3725.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2868_IM-1275-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_515.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1502_IM-0328-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2985_IM-1373-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4475.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1564_IM-0368-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3933.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1303_IM-0199-2001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5148.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1770_IM-0504-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\728_IM-2287-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3935_IM-2006-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1544_IM-0354-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\225_IM-0844-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3650.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4014.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3719_IM-1857-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5079.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2489.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1695_IM-0456-1002001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_877.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3470.png,1
D:\Desktop\gan_fake_dataset\gan_fake_699.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3590_IM-1769-4001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4823.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4517.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1780_IM-0509-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2127_IM-0751-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\751_IM-2305-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1294_IM-0193-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6423.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1603.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2154_IM-0774-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_449.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1219.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2440_IM-0978-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\27_IM-1168-2002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\518_IM-2131-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4095.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4587.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1126_IM-0082-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\723_IM-2283-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5169.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6179.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1849_IM-0550-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3914.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\669_IM-2242-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1773_IM-0506-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1236_IM-0158-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4472.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\825_IM-2355-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\451_IM-2082-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1763_IM-0497-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1487_IM-0314-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1940.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\378_IM-1895-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3443_IM-1667-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2424_IM-0966-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6193.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2401_IM-0950-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4126.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\456_IM-2087-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2118.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5456.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5813.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5731.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3981_IM-2039-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1926.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3988_IM-2041-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2021_IM-0668-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3686_IM-1837-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5423.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3320.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1230_IM-0154-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\105_IM-0037-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_687.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2013_IM-0663-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2681_IM-1154-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\558_IM-2158-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3068.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2942_IM-1343-1001.dcm.png,0
