image,label
C:\Users\pooji\Downloads\archive\images\images_normalized\2366_IM-0928-2001.dcm.png,0
D:\Fake_images\gamma\2263_IM-0853-4001.dcm.png,1
D:\Fake_images\elastic\3869_IM-1962-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2109_IM-0739-0001-0001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1636_IM-0415-1001.dcm.png,1
D:\Fake_images\blur\901_IM-2409-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1332_IM-0213-1001-0002.dcm.png,0
D:\Fake_images\elastic\1161_IM-0107-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3238_IM-1534-3003.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_672.png,1
D:\Desktop\gan_fake_dataset\gan_fake_815.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1925_IM-0599-3003.dcm.png,1
D:\Fake_images\combo\3206_IM-1513-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3754_IM-1878-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1750_IM-0493-1001.dcm.png,1
D:\Fake_images\gamma\3061_IM-1427-3001.dcm.png,1
D:\Fake_images\resize\999_IM-2480-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\863_IM-2383-2001.dcm.png,1
D:\Fake_images\jpeg\3906_IM-1984-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3651.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3930_IM-2003-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2971_IM-1362-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5839.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3537.png,1
D:\Fake_images\gamma\1750_IM-0493-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1876_IM-0567-1001.dcm.png,1
D:\Fake_images\sharp\441_IM-2078-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\216_IM-0777-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2245_IM-0842-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2949_IM-1348-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2224_IM-0828-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3849_IM-1947-2001.dcm.png,1
D:\Fake_images\jpeg\572_IM-2170-1002.dcm.png,1
D:\Fake_images\resize\3886_IM-1971-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1787.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1851_IM-0553-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3916.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2529.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\171_IM-0468-3003.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2809.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1314_IM-0204-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6137.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1166_IM-0111-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2262_IM-0852-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3096_IM-1448-3003.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1824_IM-0535-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\101_IM-0011-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5594.png,1
D:\Fake_images\combo\3941_IM-2012-0001-0001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6592.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3609_IM-1782-3001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2428_IM-0970-1001.dcm.png,1
D:\Fake_images\noise\2129_IM-0753-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3064_IM-1428-2001.dcm.png,1
D:\Fake_images\gamma\3459_IM-1679-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3720_IM-1859-1001.dcm.png,0
D:\Fake_images\jpeg\1269_IM-0181-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3237_IM-1534-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2279_IM-0865-2001.dcm.png,1
D:\Fake_images\contrast\2470_IM-1001-1001.dcm.png,1
D:\Fake_images\noise\331_IM-1584-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\299_IM-1377-2001.dcm.png,1
D:\Fake_images\blur\2184_IM-0795-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2892.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2812_IM-1239-2001.dcm.png,1
D:\Fake_images\contrast\2884_IM-1286-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1703_IM-0463-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3573_IM-1756-2001.dcm.png,0
D:\Fake_images\blur\3030_IM-1405-4001.dcm.png,1
D:\Fake_images\elastic\980_IM-2468-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1401_IM-0256-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2528_IM-1044-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2480_IM-1009-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\993_IM-2478-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1793_IM-0515-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_492.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2198_IM-0808-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3338_IM-1599-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2539_IM-1050-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1906_IM-0588-4004.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3692_IM-1843-2001.dcm.png,1
D:\Fake_images\elastic\858_IM-2379-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1162_IM-0108-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1139_IM-0095-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2531_IM-1045-1001.dcm.png,1
D:\Fake_images\blur\310_IM-1451-0001-0001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3517_IM-1716-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1320_IM-0207-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1593_IM-0385-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3395_IM-1639-0001-0001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_377.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2282_IM-0869-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_331.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2484_IM-1012-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\161_IM-0394-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3460_IM-1681-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4858.png,1
D:\Fake_images\elastic\559_IM-2159-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2260_IM-0852-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2344_IM-0909-2001.dcm.png,0
D:\Fake_images\sharp\1041_IM-0033-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3661_IM-1821-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1556_IM-0363-2001.dcm.png,1
D:\Fake_images\gamma\458_IM-2089-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4073.png,1
D:\Fake_images\gamma\2821_IM-1244-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2398.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\171_IM-0468-1001.dcm.png,1
D:\Fake_images\combo\1303_IM-0199-1001-0002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1859_IM-0557-12001.dcm.png,0
D:\Fake_images\elastic\1153_IM-0104-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\931_IM-2429-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2582_IM-1080-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3144.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3192.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2755.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1758.png,1
D:\Desktop\gan_fake_dataset\gan_fake_391.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\909_IM-2414-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5006.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3958.png,1
D:\Fake_images\jpeg\2300_IM-0881-2001.dcm.png,1
D:\Fake_images\contrast\373_IM-1864-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\953_IM-2447-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\721_IM-2282-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1727_IM-0479-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1276_IM-0184-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1202_IM-0136-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3417.png,1
D:\Fake_images\elastic\973_IM-2462-2001.dcm.png,1
D:\Fake_images\sharp\121_IM-0142-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1015_IM-0001-2001.dcm.png,1
D:\Fake_images\noise\1892_IM-0580-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3325_IM-1591-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_992.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1809.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1710_IM-0469-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1017_IM-0013-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1590_IM-0383-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6428.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\429_IM-2070-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2210_IM-0817-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3119_IM-1466-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2455_IM-0989-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\365_IM-1812-1002.dcm.png,0
D:\Fake_images\contrast\800_IM-2334-4001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3962_IM-2027-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3342.png,1
D:\Fake_images\noise\1184_IM-0124-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3159_IM-1487-1001-0001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3515_IM-1715-1001.dcm.png,0
D:\Fake_images\blur\1609_IM-0394-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2924_IM-1327-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\959_IM-2449-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2860_IM-1268-1002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1345_IM-0223-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2375_IM-0936-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1020_IM-0017-1001.dcm.png,1
D:\Fake_images\elastic\519_IM-2131-1001.dcm.png,1
D:\Fake_images\gamma\2239_IM-0836-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2961.png,1
D:\Fake_images\resize\1005_IM-0006-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2232_IM-0832-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6977.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1197_IM-0131-1001.dcm.png,1
D:\Fake_images\gamma\327_IM-1552-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_369.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3729_IM-1864-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2936.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1380.png,1
D:\Fake_images\sharp\2658_IM-1140-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3443_IM-1667-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\903_IM-2409-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1223_IM-0150-2001.dcm.png,1
D:\Fake_images\gamma\2483_IM-1012-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1154_IM-0104-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3128_IM-1471-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1789.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5409.png,1
D:\Fake_images\resize\2816_IM-1240-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\304_IM-1413-4004.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1874_IM-0565-2001.dcm.png,1
D:\Fake_images\noise\2484_IM-1012-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3422_IM-1656-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1469_IM-0303-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1764_IM-0498-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3405_IM-1647-1001.dcm.png,1
D:\Fake_images\gamma\1170_IM-0115-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1765_IM-0499-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4358.png,1
D:\Fake_images\jpeg\1705_IM-0465-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6402.png,1
D:\Fake_images\resize\421_IM-2064-1001.dcm.png,1
D:\Fake_images\contrast\3879_IM-1968-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5934.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3486_IM-1695-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1211_IM-0142-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\667_IM-2241-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6686.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1553_IM-0360-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2565_IM-1068-1002.dcm.png,0
D:\Fake_images\resize\2441_IM-0978-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4517.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1719_IM-0474-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2721_IM-1183-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1584.png,1
D:\Fake_images\elastic\2794_IM-1226-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1667_IM-0441-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2571.png,1
D:\Fake_images\contrast\1769_IM-0503-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2799.png,1
D:\Fake_images\blur\1488_IM-0315-3003.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3430_IM-1659-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1610_IM-0395-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3889_IM-1973-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3001_IM-1387-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1092_IM-0063-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\992_IM-2477-0001-0002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5502.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3403_IM-1647-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3379.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3553_IM-1741-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2650.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3421.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2925.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1509_IM-0331-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1659_IM-0434-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6593.png,1
D:\Fake_images\sharp\2191_IM-0801-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2283.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3206_IM-1513-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\145_IM-0290-1001.dcm.png,0
D:\Fake_images\combo\3135_IM-1474-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1793.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3644_IM-1807-1001.dcm.png,1
D:\Fake_images\elastic\2077_IM-0710-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\409_IM-2055-2001.dcm.png,1
D:\Fake_images\noise\3979_IM-2038-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2134_IM-0756-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_447.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2053.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3762_IM-1883-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6120.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\292_IM-1322-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2867_IM-1274-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6766.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3094_IM-1447-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1794.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1703_IM-0463-2001.dcm.png,1
D:\Fake_images\gamma\1571_IM-0373-2001.dcm.png,1
D:\Fake_images\blur\1982_IM-0639-2001.dcm.png,1
D:\Fake_images\sharp\2120_IM-0747-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2335.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3629_IM-1797-1002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1382_IM-0245-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2243_IM-0840-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\177_IM-0503-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1365_IM-0237-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3242_IM-1534-1001.dcm.png,1
D:\Fake_images\jpeg\2049_IM-0688-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\847_IM-2369-1002.dcm.png,1
D:\Fake_images\resize\1791_IM-0515-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_771.png,1
D:\Fake_images\jpeg\525_IM-2136-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5190.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\72_IM-2280-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3636_IM-1803-1001.dcm.png,0
D:\Fake_images\gamma\21_IM-0729-1001-0001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1974_IM-0633-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3301_IM-1579-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3080_IM-1440-1002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3135_IM-1474-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1027_IM-0021-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\368_IM-1832-1001.dcm.png,0
D:\Fake_images\combo\1163_IM-0108-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2083_IM-0715-1001.dcm.png,1
D:\Fake_images\combo\872_IM-2391-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\223_IM-0831-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1294_IM-0193-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\72_IM-2280-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3613_IM-1786-2002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3282_IM-1563-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1656_IM-0431-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\192_IM-0598-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1248_IM-0168-1001.dcm.png,1
D:\Fake_images\noise\2894_IM-1296-4001-0002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3921_IM-1995-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1371_IM-0239-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1909_IM-0590-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3551_IM-1740-12012.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1726_IM-0479-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2656_IM-1138-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1902.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1276_IM-0184-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3126_IM-1470-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1767_IM-0501-0001-0002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_495.png,1
D:\Fake_images\resize\3458_IM-1678-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2956_IM-1353-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4350.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4186.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4959.png,1
D:\Fake_images\resize\1002_IM-0004-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3727.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\310_IM-1451-0001-0001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2360_IM-0925-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1446_IM-0288-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4856.png,1
D:\Fake_images\resize\2296_IM-0876-1001.dcm.png,1
D:\Fake_images\combo\355_IM-1739-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\607_IM-2196-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1591_IM-0384-13013.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2996_IM-1381-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\168_IM-0448-1001.dcm.png,0
D:\Fake_images\jpeg\1470_IM-0303-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5911.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1677_IM-0446-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4946.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2203_IM-0812-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1713_IM-0471-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2780.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\86_IM-2380-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5899.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3423.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\206_IM-0697-6001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3581_IM-1761-3001.dcm.png,0
D:\Fake_images\gamma\1691_IM-0453-4001.dcm.png,1
D:\Fake_images\contrast\2895_IM-1297-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\572_IM-2170-1002.dcm.png,0
D:\Fake_images\noise\1612_IM-0397-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\19_IM-0583-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1371_IM-0239-1001.dcm.png,0
D:\Fake_images\resize\2408_IM-0955-4004.dcm.png,1
